handle,fieldType,name,visible,plainDescription,media,mediaAltText,ribbon,brand,price,strikethroughPrice,cost,inventory,preOrderEnabled,preOrderMessage,preOrderLimit,sku,barcode,weight,baseUnit,baseUnitMeasurement,totalUnits,totalUnitsMeasurement,productOptionName1,productOptionType1,productOptionChoices1,productOptionName2,productOptionType2,productOptionChoices2,productOptionName3,productOptionType3,productOptionChoices3,productOptionName4,productOptionType4,productOptionChoices4,productOptionName5,productOptionType5,productOptionChoices5,productOptionName6,productOptionType6,productOptionChoices6,modifierName1,modifierType1,modifierCharLimit1,modifierMandatory1,modifierDescription1,modifierName2,modifierType2,modifierCharLimit2,modifierMandatory2,modifierDescription2,modifierName3,modifierType3,modifierCharLimit3,modifierMandatory3,modifierDescription3,modifierName4,modifierType4,modifierCharLimit4,modifierMandatory4,modifierDescription4,modifierName5,modifierType5,modifierCharLimit5,modifierMandatory5,modifierDescription5,modifierName6,modifierType6,modifierCharLimit6,modifierMandatory6,modifierDescription6,modifierName7,modifierType7,modifierCharLimit7,modifierMandatory7,modifierDescription7,modifierName8,modifierType8,modifierCharLimit8,modifierMandatory8,modifierDescription8,modifierName9,modifierType9,modifierCharLimit9,modifierMandatory9,modifierDescription9,modifierName10,modifierType10,modifierCharLimit10,modifierMandatory10,modifierDescription10
Product_595e3d8f-956e-4837-8501-dc5c8ef6ab3b,VARIANT,,TRUE,,,,,,20,,4,2,FALSE,,,MUNCHIES-1G-04,,,,,,,Flavor,TEXT_CHOICES,Strawberry Cheesecake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_595e3d8f-956e-4837-8501-dc5c8ef6ab3b,VARIANT,,TRUE,,,,,,20,,4,10,FALSE,,,MUNCHIES-1G-05,,,,,,,Flavor,TEXT_CHOICES,Smorez Marshmellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_595e3d8f-956e-4837-8501-dc5c8ef6ab3b,VARIANT,,TRUE,,,,,,20,,4,10,FALSE,,,MUNCHIES-1G-06,,,,,,,Flavor,TEXT_CHOICES,Black Cherry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_595e3d8f-956e-4837-8501-dc5c8ef6ab3b,VARIANT,,TRUE,,,,,,20,,4,9,FALSE,,,MUNCHIES-1G-07,,,,,,,Flavor,TEXT_CHOICES,Cookies & Cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_595e3d8f-956e-4837-8501-dc5c8ef6ab3b,VARIANT,,TRUE,,,,,,20,,4,9,FALSE,,,MUNCHIES-1G-08,,,,,,,Flavor,TEXT_CHOICES,Cinnamon Toast Bunz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_595e3d8f-956e-4837-8501-dc5c8ef6ab3b,MEDIA,,,,076a10_0c72ab8aa4784c22a3bacae045d6ceb3~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e06c17e4-a754-4c67-82a0-54c60be6404c,PRODUCT,Muha Meda 2 Gram Infused Pre-rolls,TRUE,<p>Indoor Flower + Melted Diamonds +Live Resin</p>,,,Muha Medas,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Strawberry Cough (Sativa);Blackberry Kush (hybrid);Blue Dream (Hybrid);Cantalope (indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e06c17e4-a754-4c67-82a0-54c60be6404c,VARIANT,,TRUE,,,,,,50,,21,9,FALSE,,,MUHA-MEDA-2G-INF-01,,,,,,,Flavor,TEXT_CHOICES,Strawberry Cough (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e06c17e4-a754-4c67-82a0-54c60be6404c,VARIANT,,TRUE,,,,,,50,,21,9,FALSE,,,MUHA-MEDA-2G-INF-02,,,,,,,Flavor,TEXT_CHOICES,Blackberry Kush (hybrid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e06c17e4-a754-4c67-82a0-54c60be6404c,VARIANT,,TRUE,,,,,,50,,21,8,FALSE,,,MUHA-MEDA-2G-INF-03,,,,,,,Flavor,TEXT_CHOICES,Blue Dream (Hybrid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e06c17e4-a754-4c67-82a0-54c60be6404c,VARIANT,,TRUE,,,,,,50,,,8,FALSE,,,MUHA-MEDA-2G-INF-04,,,,,,,Flavor,TEXT_CHOICES,Cantalope (indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e06c17e4-a754-4c67-82a0-54c60be6404c,MEDIA,,,,076a10_31a7b16c8e764db8b8a28aca28904d0f~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_87877519-240a-4408-8771-cf8a60925a7a,PRODUCT,"Munchies 2 Gram Preroll ""Donut Hole""",TRUE,<p>Infused with HASH Rosin</p>,,,Munchies,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Strawberry Jelly (Indica);Banana Dream (Hybrid);Lemon Glazed (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_87877519-240a-4408-8771-cf8a60925a7a,VARIANT,,TRUE,,,,,,45,,18,5,FALSE,,,MUNCHIES-2G-DONUT-01,,,,,,,Flavor,TEXT_CHOICES,Strawberry Jelly (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_87877519-240a-4408-8771-cf8a60925a7a,VARIANT,,TRUE,,,,,,45,,18,5,FALSE,,,MUNCHIES-2G-DONUT-02,,,,,,,Flavor,TEXT_CHOICES,Banana Dream (Hybrid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_87877519-240a-4408-8771-cf8a60925a7a,VARIANT,,TRUE,,,,,,45,,18,5,FALSE,,,MUNCHIES-2G-DONUT-03,,,,,,,Flavor,TEXT_CHOICES,Lemon Glazed (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_87877519-240a-4408-8771-cf8a60925a7a,MEDIA,,,,076a10_f5a8dd405a7d452e8b63cb74b964caef~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_627d1aa6-2c2f-4495-a6e1-221f04271131,PRODUCT,Packwoods,TRUE,<p>2g Blunt. Top Shelf Indoor Bud.</p><p>Lab Tested. 0.25 Nug Run Sauce</p>,,,,,,,,,,,,,,,,,,,Quantity,TEXT_CHOICES,1;3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_627d1aa6-2c2f-4495-a6e1-221f04271131,VARIANT,,TRUE,,,,,,20,,18,8,FALSE,,,PACKWOODS-01,,,,,,,Quantity,TEXT_CHOICES,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_627d1aa6-2c2f-4495-a6e1-221f04271131,VARIANT,,TRUE,,,,,,50,,54,3,FALSE,,,PACKWOODS-02,,,,,,,Quantity,TEXT_CHOICES,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_627d1aa6-2c2f-4495-a6e1-221f04271131,MEDIA,,,,076a10_bb81cbe6615945baa6a0da3e2f68031d~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7f38acc6-4bf7-4bd9-9ac6-fc5856a6f3ae,PRODUCT,Kaws Cones,TRUE,<p>5 Lab Tasted Infused Joints</p><p>2.5 g of Flower. Infused With Diamonds &amp; Kief</p>,,,Kaws,,,,,,,,,,,,,,,,Type,TEXT_CHOICES,Sativa;Indica;Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7f38acc6-4bf7-4bd9-9ac6-fc5856a6f3ae,VARIANT,,TRUE,,,,,,45,,20,1,FALSE,,,KAWS-CONES-01,,,,,,,Type,TEXT_CHOICES,Sativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7f38acc6-4bf7-4bd9-9ac6-fc5856a6f3ae,VARIANT,,TRUE,,,,,,45,,20,1,FALSE,,,KAWS-CONES-02,,,,,,,Type,TEXT_CHOICES,Indica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7f38acc6-4bf7-4bd9-9ac6-fc5856a6f3ae,VARIANT,,TRUE,,,,,,45,,20,3,FALSE,,,KAWS-CONES-03,,,,,,,Type,TEXT_CHOICES,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7f38acc6-4bf7-4bd9-9ac6-fc5856a6f3ae,MEDIA,,,,076a10_d872ebc3ba06418da6839c08c28cd3aa~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7f38acc6-4bf7-4bd9-9ac6-fc5856a6f3ae,MEDIA,,,,076a10_2ec0b8275e304828b577374693b3545d~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7f38acc6-4bf7-4bd9-9ac6-fc5856a6f3ae,MEDIA,,,,076a10_cff37488659f4f00834db339b35f944f~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_8a0ae2cb-b749-4ea4-9b7d-3026a083ee16,PRODUCT,To The Moon,TRUE,<p>5 Lab Tasted Infused Joints</p><p>2.5 g of Flower. Infused With Diamonds &amp; Kief</p>,,,To The Moon,,,,,,,,,,,,,,,,Type,TEXT_CHOICES,Sativa;Indica;Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_8a0ae2cb-b749-4ea4-9b7d-3026a083ee16,VARIANT,,TRUE,,,,,,50,,20,IN_STOCK,FALSE,,,TO-THE-MOON-01,,,,,,,Type,TEXT_CHOICES,Sativa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_8a0ae2cb-b749-4ea4-9b7d-3026a083ee16,VARIANT,,TRUE,,,,,,50,,20,IN_STOCK,FALSE,,,TO-THE-MOON-02,,,,,,,Type,TEXT_CHOICES,Indica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_8a0ae2cb-b749-4ea4-9b7d-3026a083ee16,VARIANT,,TRUE,,,,,,50,,20,IN_STOCK,FALSE,,,TO-THE-MOON-03,,,,,,,Type,TEXT_CHOICES,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_8a0ae2cb-b749-4ea4-9b7d-3026a083ee16,MEDIA,,,,076a10_340c0ff4daf84a549e275f569577cf93~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_8a0ae2cb-b749-4ea4-9b7d-3026a083ee16,MEDIA,,,,076a10_88162af4c3f74412ad16b2f662e18169~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_8a0ae2cb-b749-4ea4-9b7d-3026a083ee16,MEDIA,,,,076a10_5a871d5e27e5476a8f5bdbec0b8fb07c~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7bd7d495-39a6-4819-a454-52d9db8ae0d8,PRODUCT,Fidels,TRUE,<p>5 Infused Pre-rolls</p><p>3.5 Grams</p>,,,,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Strawberry Shortcake;Sour Runtz;Honey Papaya;Runtz;KMZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7bd7d495-39a6-4819-a454-52d9db8ae0d8,VARIANT,,TRUE,,,,,,65,,21,4,FALSE,,,FIDELS-01,,,,,,,Flavor,TEXT_CHOICES,Strawberry Shortcake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7bd7d495-39a6-4819-a454-52d9db8ae0d8,VARIANT,,TRUE,,,,,,65,,21,2,FALSE,,,FIDELS-02,,,,,,,Flavor,TEXT_CHOICES,Sour Runtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7bd7d495-39a6-4819-a454-52d9db8ae0d8,VARIANT,,TRUE,,,,,,65,,21,3,FALSE,,,FIDELS-03,,,,,,,Flavor,TEXT_CHOICES,Honey Papaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7bd7d495-39a6-4819-a454-52d9db8ae0d8,VARIANT,,TRUE,,,,,,65,,21,2,FALSE,,,FIDELS-04,,,,,,,Flavor,TEXT_CHOICES,Runtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7bd7d495-39a6-4819-a454-52d9db8ae0d8,VARIANT,,TRUE,,,,,,65,,21,4,FALSE,,,FIDELS-05,,,,,,,Flavor,TEXT_CHOICES,KMZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7bd7d495-39a6-4819-a454-52d9db8ae0d8,MEDIA,,,,076a10_50a4a8dd4dd740009d916b25416113e7~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_782b855a-4197-4de6-8165-de8f8dced2d6,PRODUCT,Afghani Hash,TRUE,,,,,,25,,,40,FALSE,,,AFGH-HASH-1G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_782b855a-4197-4de6-8165-de8f8dced2d6,MEDIA,,,,076a10_883600c27306466bab86c56fd85e652d~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_c3240b26-e6c7-455c-adfd-0b57f416e1d4,PRODUCT,Bubble Hash,TRUE,,,,,,,,,,,,,,,,,,,,Weight,TEXT_CHOICES,1g;14g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_c3240b26-e6c7-455c-adfd-0b57f416e1d4,VARIANT,,TRUE,,,,,,40,,6,481,FALSE,,,BUBBLE-HASH-01,,,,,,,Weight,TEXT_CHOICES,1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_c3240b26-e6c7-455c-adfd-0b57f416e1d4,VARIANT,,TRUE,,,,,,420,,84,18,FALSE,,,BUBBLE-HASH-02,,,,,,,Weight,TEXT_CHOICES,14g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_c3240b26-e6c7-455c-adfd-0b57f416e1d4,MEDIA,,,,076a10_7521c8b16d30413cb9aa0d656f1393a8~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4c8a4e14-2375-4e54-bd89-f5be77b9a36c,PRODUCT,Kaws Moonrocks,TRUE,,,,Kaws,,,,,,,,,,,,,,,,Weight,TEXT_CHOICES,3.5g;1 OZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4c8a4e14-2375-4e54-bd89-f5be77b9a36c,VARIANT,,TRUE,,,,,,70,,,IN_STOCK,FALSE,,,KAWS-MOONROCKS-01,,,,,,,Weight,TEXT_CHOICES,3.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4c8a4e14-2375-4e54-bd89-f5be77b9a36c,VARIANT,,TRUE,,,,,,420,,16,5,FALSE,,,KAWS-MOONROCKS-02,,,,,,,Weight,TEXT_CHOICES,1 OZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4c8a4e14-2375-4e54-bd89-f5be77b9a36c,MEDIA,,,,076a10_43754285c8614ab3af770e93a4e0dbf8~mv2.png,,,,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b4ea1eea-4cf6-40d6-a00c-f8f5fa211730,PRODUCT,Loud Sauce Extract,TRUE,"<p>1g, Lab Tested</p>",,,Loud,,,,,,,,,,,,,,,,1 Gram,TEXT_CHOICES,Dosi Sherbet;King Louie;Grapes;Guava Kush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b4ea1eea-4cf6-40d6-a00c-f8f5fa211730,VARIANT,,TRUE,,,,,,35,,14,4,FALSE,,,LOUD-SAUCE-01,,,,,,,1 Gram,TEXT_CHOICES,Dosi Sherbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b4ea1eea-4cf6-40d6-a00c-f8f5fa211730,VARIANT,,TRUE,,,,,,35,,14,4,FALSE,,,LOUD-SAUCE-02,,,,,,,1 Gram,TEXT_CHOICES,King Louie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b4ea1eea-4cf6-40d6-a00c-f8f5fa211730,VARIANT,,TRUE,,,,,,35,,14,9,FALSE,,,LOUD-SAUCE-03,,,,,,,1 Gram,TEXT_CHOICES,Grapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b4ea1eea-4cf6-40d6-a00c-f8f5fa211730,VARIANT,,TRUE,,,,,,35,,14,9,FALSE,,,LOUD-SAUCE-04,,,,,,,1 Gram,TEXT_CHOICES,Guava Kush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b4ea1eea-4cf6-40d6-a00c-f8f5fa211730,MEDIA,,,,076a10_642352555d914b3e985037b1dffa6069~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_9dc38661-aca8-40bd-aa63-ee8a25009d40,PRODUCT,Juiced Extract,TRUE,"<p>1g, Crumble</p>",,,Juiced,,,,,,,,,,,,,,,,1 Gram,TEXT_CHOICES,Baklava;Cereal Milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_9dc38661-aca8-40bd-aa63-ee8a25009d40,VARIANT,,TRUE,,,,,,35,,11,10,FALSE,,,JUICED-EXTRACT-01,,,,,,,1 Gram,TEXT_CHOICES,Baklava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_9dc38661-aca8-40bd-aa63-ee8a25009d40,VARIANT,,TRUE,,,,,,35,,11,13,FALSE,,,JUICED-EXTRACT-02,,,,,,,1 Gram,TEXT_CHOICES,Cereal Milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_9dc38661-aca8-40bd-aa63-ee8a25009d40,MEDIA,,,,076a10_8d7ef9f97a954d97836f8e3c1ae835ab~mv2.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_616d7965-6cd4-448f-8c8c-97e3c46aca8f,PRODUCT,Whole Plant Flash Frozen Static Full Melt Hash,TRUE,<p>Whole Plant Flash Frozen Static Full Melt Hash</p>,,,,,,,,,,,,,,,,,,,Weight,TEXT_CHOICES,1g;14g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_616d7965-6cd4-448f-8c8c-97e3c46aca8f,VARIANT,,TRUE,,,,,,50,,12,200,FALSE,,,WHOLE-PLANT-STATIC-01,,,,,,,Weight,TEXT_CHOICES,1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_616d7965-6cd4-448f-8c8c-97e3c46aca8f,VARIANT,,TRUE,,,,,,550,,168,20,FALSE,,,WHOLE-PLANT-STATIC-02,,,,,,,Weight,TEXT_CHOICES,14g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_616d7965-6cd4-448f-8c8c-97e3c46aca8f,MEDIA,,,,076a10_b4ff830428cc4328b7e5c6a706869654~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fe4d0d66-0ff6-42d4-8e01-7d2436d44d3b,PRODUCT,Besos Live Resin Sugar/Badder,TRUE,<p>1 Oz Jar</p>,,,Besos,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Sour Zkittles;Watermelon Kiss;​Horchata;Banana Sundae;Rainbow Runtz;Blueberry Pie;Duvalin;Orange Sherbet;Banana Gelato;Gelato Mint;Tropical Z;Koolato;Lemon Octaine;Durban Sherbet;Orange Daiquiri;Tres Leche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fe4d0d66-0ff6-42d4-8e01-7d2436d44d3b,VARIANT,,TRUE,,,,,,350,,80,1,FALSE,,,BESOS-LIVE-RESIN-01,,,,,,,Flavor,TEXT_CHOICES,Sour Zkittles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fe4d0d66-0ff6-42d4-8e01-7d2436d44d3b,VARIANT,,TRUE,,,,,,350,,80,1,FALSE,,,BESOS-LIVE-RESIN-02,,,,,,,Flavor,TEXT_CHOICES,Watermelon Kiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fe4d0d66-0ff6-42d4-8e01-7d2436d44d3b,VARIANT,,TRUE,,,,,,350,,80,1,FALSE,,,BESOS-LIVE-RESIN-03,,,,,,,Flavor,TEXT_CHOICES,​Horchata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fe4d0d66-0ff6-42d4-8e01-7d2436d44d3b,VARIANT,,TRUE,,,,,,350,,80,1,FALSE,,,BESOS-LIVE-RESIN-04,,,,,,,Flavor,TEXT_CHOICES,Banana Sundae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fe4d0d66-0ff6-42d4-8e01-7d2436d44d3b,VARIANT,,TRUE,,,,,,350,,80,1,FALSE,,,BESOS-LIVE-RESIN-05,,,,,,,Flavor,TEXT_CHOICES,Rainbow Runtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fe4d0d66-0ff6-42d4-8e01-7d2436d44d3b,VARIANT,,TRUE,,,,,,350,,80,1,FALSE,,,BESOS-LIVE-RESIN-06,,,,,,,Flavor,TEXT_CHOICES,Blueberry Pie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fe4d0d66-0ff6-42d4-8e01-7d2436d44d3b,VARIANT,,TRUE,,,,,,350,,80,1,FALSE,,,BESOS-LIVE-RESIN-07,,,,,,,Flavor,TEXT_CHOICES,Duvalin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fe4d0d66-0ff6-42d4-8e01-7d2436d44d3b,VARIANT,,TRUE,,,,,,350,,80,1,FALSE,,,BESOS-LIVE-RESIN-08,,,,,,,Flavor,TEXT_CHOICES,Orange Sherbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_fe4d0d66-0ff6-42d4-8e01-7d2436d44d3b,VARIANT,,TRUE,,,,,,350,,80,1,FALSE,,,BESOS-LIVE-RESIN-09,,,,,,,Flavor,TEXT_CHOICES,Banana Gelato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
